Year,Month,County,Registration type,Engine type,Car registration count
2015,January,Galway,New Irish Registrations,Non electric,"1,237"
2015,February,Galway,New Irish Registrations,Non electric,643
2015,March,Galway,New Irish Registrations,Non electric,774
2015,April,Galway,New Irish Registrations,Non electric,376
2015,May,Galway,New Irish Registrations,Non electric,257
2015,June,Galway,New Irish Registrations,Non electric,64
2015,July,Galway,New Irish Registrations,Non electric,"1,038"
2015,August,Galway,New Irish Registrations,Non electric,280
2015,September,Galway,New Irish Registrations,Non electric,207
2015,October,Galway,New Irish Registrations,Non electric,69
2015,November,Galway,New Irish Registrations,Non electric,21
2015,December,Galway,New Irish Registrations,Non electric,13
2015,January,Galway,New Imports,Non electric,3
2015,February,Galway,New Imports,Non electric,2
2015,March,Galway,New Imports,Non electric,1
2015,April,Galway,New Imports,Non electric,2
2015,May,Galway,New Imports,Non electric,1
2015,July,Galway,New Imports,Non electric,3
2015,August,Galway,New Imports,Non electric,1
2015,January,Galway,Used Imports,Non electric,297
2015,February,Galway,Used Imports,Non electric,319
2015,March,Galway,Used Imports,Non electric,299
2015,April,Galway,Used Imports,Non electric,247
2015,May,Galway,Used Imports,Non electric,247
2015,June,Galway,Used Imports,Non electric,234
2015,July,Galway,Used Imports,Non electric,272
2015,August,Galway,Used Imports,Non electric,228
2015,September,Galway,Used Imports,Non electric,239
2015,October,Galway,Used Imports,Non electric,220
2015,November,Galway,Used Imports,Non electric,245
2015,December,Galway,Used Imports,Non electric,192
2015,January,Galway,New Irish Registrations,Electric,7
2015,February,Galway,New Irish Registrations,Electric,2
2015,March,Galway,New Irish Registrations,Electric,2
2015,April,Galway,New Irish Registrations,Electric,2
2015,May,Galway,New Irish Registrations,Electric,1
2015,July,Galway,New Irish Registrations,Electric,5
2015,August,Galway,New Irish Registrations,Electric,1
2015,September,Galway,New Irish Registrations,Electric,2
2015,February,Galway,Used Imports,Electric,1
2015,March,Galway,Used Imports,Electric,2
2015,May,Galway,Used Imports,Electric,1
2015,July,Galway,Used Imports,Electric,3
2015,September,Galway,Used Imports,Electric,1
2015,October,Galway,Used Imports,Electric,1
2015,November,Galway,Used Imports,Electric,1
2015,January,Galway,New Irish Registrations,Hybrid,23
2015,February,Galway,New Irish Registrations,Hybrid,8
2015,March,Galway,New Irish Registrations,Hybrid,6
2015,April,Galway,New Irish Registrations,Hybrid,7
2015,May,Galway,New Irish Registrations,Hybrid,1
2015,June,Galway,New Irish Registrations,Hybrid,1
2015,July,Galway,New Irish Registrations,Hybrid,22
2015,August,Galway,New Irish Registrations,Hybrid,4
2015,September,Galway,New Irish Registrations,Hybrid,4
2015,October,Galway,New Irish Registrations,Hybrid,4
2015,July,Galway,New Imports,Hybrid,1
2015,February,Galway,Used Imports,Hybrid,5
2015,March,Galway,Used Imports,Hybrid,2
2015,April,Galway,Used Imports,Hybrid,1
2015,May,Galway,Used Imports,Hybrid,3
2015,June,Galway,Used Imports,Hybrid,3
2015,July,Galway,Used Imports,Hybrid,3
2015,August,Galway,Used Imports,Hybrid,3
2015,September,Galway,Used Imports,Hybrid,1
2015,October,Galway,Used Imports,Hybrid,2
2015,November,Galway,Used Imports,Hybrid,2
2015,December,Galway,Used Imports,Hybrid,5
2015,January,Leitrim,New Irish Registrations,Non electric,128
2015,February,Leitrim,New Irish Registrations,Non electric,79
2015,March,Leitrim,New Irish Registrations,Non electric,92
2015,April,Leitrim,New Irish Registrations,Non electric,48
2015,May,Leitrim,New Irish Registrations,Non electric,29
2015,June,Leitrim,New Irish Registrations,Non electric,3
2015,July,Leitrim,New Irish Registrations,Non electric,112
2015,August,Leitrim,New Irish Registrations,Non electric,34
2015,September,Leitrim,New Irish Registrations,Non electric,25
2015,October,Leitrim,New Irish Registrations,Non electric,6
2015,November,Leitrim,New Irish Registrations,Non electric,3
2015,December,Leitrim,New Irish Registrations,Non electric,1
2015,February,Leitrim,New Imports,Non electric,1
2015,January,Leitrim,Used Imports,Non electric,49
2015,February,Leitrim,Used Imports,Non electric,52
2015,March,Leitrim,Used Imports,Non electric,56
2015,April,Leitrim,Used Imports,Non electric,47
2015,May,Leitrim,Used Imports,Non electric,31
2015,June,Leitrim,Used Imports,Non electric,47
2015,July,Leitrim,Used Imports,Non electric,41
2015,August,Leitrim,Used Imports,Non electric,45
2015,September,Leitrim,Used Imports,Non electric,39
2015,October,Leitrim,Used Imports,Non electric,37
2015,November,Leitrim,Used Imports,Non electric,30
2015,December,Leitrim,Used Imports,Non electric,36
2015,April,Leitrim,New Irish Registrations,Electric,1
2015,July,Leitrim,New Irish Registrations,Electric,1
2015,January,Leitrim,New Irish Registrations,Hybrid,2
2015,February,Leitrim,New Irish Registrations,Hybrid,1
2015,March,Leitrim,New Irish Registrations,Hybrid,1
2015,February,Leitrim,Used Imports,Hybrid,1
2015,January,Mayo,New Irish Registrations,Non electric,610
2015,February,Mayo,New Irish Registrations,Non electric,303
2015,March,Mayo,New Irish Registrations,Non electric,391
2015,April,Mayo,New Irish Registrations,Non electric,202
2015,May,Mayo,New Irish Registrations,Non electric,114
2015,June,Mayo,New Irish Registrations,Non electric,22
2015,July,Mayo,New Irish Registrations,Non electric,459
2015,August,Mayo,New Irish Registrations,Non electric,138
2015,September,Mayo,New Irish Registrations,Non electric,89
2015,October,Mayo,New Irish Registrations,Non electric,34
2015,November,Mayo,New Irish Registrations,Non electric,9
2015,December,Mayo,New Irish Registrations,Non electric,7
2015,January,Mayo,New Imports,Non electric,1
2015,March,Mayo,New Imports,Non electric,2
2015,April,Mayo,New Imports,Non electric,1
2015,May,Mayo,New Imports,Non electric,1
2015,January,Mayo,Used Imports,Non electric,180
2015,February,Mayo,Used Imports,Non electric,168
2015,March,Mayo,Used Imports,Non electric,165
2015,April,Mayo,Used Imports,Non electric,136
2015,May,Mayo,Used Imports,Non electric,145
2015,June,Mayo,Used Imports,Non electric,155
2015,July,Mayo,Used Imports,Non electric,140
2015,August,Mayo,Used Imports,Non electric,136
2015,September,Mayo,Used Imports,Non electric,146
2015,October,Mayo,Used Imports,Non electric,158
2015,November,Mayo,Used Imports,Non electric,130
2015,December,Mayo,Used Imports,Non electric,141
2015,January,Mayo,New Irish Registrations,Electric,5
2015,April,Mayo,New Irish Registrations,Electric,1
2015,July,Mayo,New Irish Registrations,Electric,1
2015,February,Mayo,Used Imports,Electric,1
2015,January,Mayo,New Irish Registrations,Hybrid,5
2015,February,Mayo,New Irish Registrations,Hybrid,4
2015,March,Mayo,New Irish Registrations,Hybrid,2
2015,April,Mayo,New Irish Registrations,Hybrid,3
2015,May,Mayo,New Irish Registrations,Hybrid,2
2015,June,Mayo,New Irish Registrations,Hybrid,2
2015,July,Mayo,New Irish Registrations,Hybrid,2
2015,August,Mayo,New Irish Registrations,Hybrid,1
2015,September,Mayo,New Irish Registrations,Hybrid,1
2015,November,Mayo,New Irish Registrations,Hybrid,1
2015,January,Mayo,Used Imports,Hybrid,1
2015,April,Mayo,Used Imports,Hybrid,2
2015,December,Mayo,Used Imports,Hybrid,1
2015,January,Roscommon,New Irish Registrations,Non electric,314
2015,February,Roscommon,New Irish Registrations,Non electric,114
2015,March,Roscommon,New Irish Registrations,Non electric,163
2015,April,Roscommon,New Irish Registrations,Non electric,75
2015,May,Roscommon,New Irish Registrations,Non electric,44
2015,June,Roscommon,New Irish Registrations,Non electric,14
2015,July,Roscommon,New Irish Registrations,Non electric,223
2015,August,Roscommon,New Irish Registrations,Non electric,65
2015,September,Roscommon,New Irish Registrations,Non electric,31
2015,October,Roscommon,New Irish Registrations,Non electric,13
2015,November,Roscommon,New Irish Registrations,Non electric,6
2015,December,Roscommon,New Irish Registrations,Non electric,5
2015,April,Roscommon,New Imports,Non electric,1
2015,May,Roscommon,New Imports,Non electric,1
2015,August,Roscommon,New Imports,Non electric,1
2015,September,Roscommon,New Imports,Non electric,1
2015,January,Roscommon,Used Imports,Non electric,75
2015,February,Roscommon,Used Imports,Non electric,83
2015,March,Roscommon,Used Imports,Non electric,71
2015,April,Roscommon,Used Imports,Non electric,61
2015,May,Roscommon,Used Imports,Non electric,47
2015,June,Roscommon,Used Imports,Non electric,58
2015,July,Roscommon,Used Imports,Non electric,59
2015,August,Roscommon,Used Imports,Non electric,58
2015,September,Roscommon,Used Imports,Non electric,44
2015,October,Roscommon,Used Imports,Non electric,52
2015,November,Roscommon,Used Imports,Non electric,49
2015,December,Roscommon,Used Imports,Non electric,51
2015,February,Roscommon,New Irish Registrations,Electric,1
2015,January,Roscommon,Used Imports,Electric,1
2015,January,Roscommon,New Irish Registrations,Hybrid,4
2015,February,Roscommon,New Irish Registrations,Hybrid,2
2015,April,Roscommon,New Irish Registrations,Hybrid,2
2015,May,Roscommon,New Irish Registrations,Hybrid,1
2015,June,Roscommon,New Irish Registrations,Hybrid,1
2015,July,Roscommon,New Irish Registrations,Hybrid,3
2015,August,Roscommon,New Irish Registrations,Hybrid,1
2015,September,Roscommon,New Irish Registrations,Hybrid,2
2015,March,Roscommon,Used Imports,Hybrid,1
2015,September,Roscommon,Used Imports,Hybrid,2
2015,November,Roscommon,Used Imports,Hybrid,1
2015,January,Sligo,New Irish Registrations,Non electric,267
2015,February,Sligo,New Irish Registrations,Non electric,125
2015,March,Sligo,New Irish Registrations,Non electric,198
2015,April,Sligo,New Irish Registrations,Non electric,86
2015,May,Sligo,New Irish Registrations,Non electric,48
2015,June,Sligo,New Irish Registrations,Non electric,7
2015,July,Sligo,New Irish Registrations,Non electric,251
2015,August,Sligo,New Irish Registrations,Non electric,62
2015,September,Sligo,New Irish Registrations,Non electric,40
2015,October,Sligo,New Irish Registrations,Non electric,21
2015,November,Sligo,New Irish Registrations,Non electric,2
2015,December,Sligo,New Irish Registrations,Non electric,2
2015,January,Sligo,New Imports,Non electric,1
2015,June,Sligo,New Imports,Non electric,1
2015,July,Sligo,New Imports,Non electric,2
2015,January,Sligo,Used Imports,Non electric,97
2015,February,Sligo,Used Imports,Non electric,102
2015,March,Sligo,Used Imports,Non electric,80
2015,April,Sligo,Used Imports,Non electric,68
2015,May,Sligo,Used Imports,Non electric,49
2015,June,Sligo,Used Imports,Non electric,59
2015,July,Sligo,Used Imports,Non electric,75
2015,August,Sligo,Used Imports,Non electric,51
2015,September,Sligo,Used Imports,Non electric,79
2015,October,Sligo,Used Imports,Non electric,68
2015,November,Sligo,Used Imports,Non electric,52
2015,December,Sligo,Used Imports,Non electric,50
2015,February,Sligo,New Irish Registrations,Electric,1
2015,January,Sligo,New Irish Registrations,Hybrid,1
2015,February,Sligo,New Irish Registrations,Hybrid,2
2015,March,Sligo,New Irish Registrations,Hybrid,1
2015,April,Sligo,New Irish Registrations,Hybrid,1
2015,May,Sligo,New Irish Registrations,Hybrid,1
2015,July,Sligo,New Irish Registrations,Hybrid,3
2015,August,Sligo,New Irish Registrations,Hybrid,1
2015,September,Sligo,New Irish Registrations,Hybrid,2
2015,October,Sligo,New Irish Registrations,Hybrid,2
2015,March,Sligo,Used Imports,Hybrid,1
2015,January,Carlow,New Irish Registrations,Non electric,389
2015,February,Carlow,New Irish Registrations,Non electric,194
2015,March,Carlow,New Irish Registrations,Non electric,250
2015,April,Carlow,New Irish Registrations,Non electric,91
2015,May,Carlow,New Irish Registrations,Non electric,66
2015,June,Carlow,New Irish Registrations,Non electric,6
2015,July,Carlow,New Irish Registrations,Non electric,314
2015,August,Carlow,New Irish Registrations,Non electric,72
2015,September,Carlow,New Irish Registrations,Non electric,51
2015,October,Carlow,New Irish Registrations,Non electric,12
2015,November,Carlow,New Irish Registrations,Non electric,7
2015,December,Carlow,New Irish Registrations,Non electric,5
2015,January,Carlow,New Imports,Non electric,2
2015,April,Carlow,New Imports,Non electric,1
2015,September,Carlow,New Imports,Non electric,1
2015,October,Carlow,New Imports,Non electric,1
2015,January,Carlow,Used Imports,Non electric,43
2015,February,Carlow,Used Imports,Non electric,55
2015,March,Carlow,Used Imports,Non electric,37
2015,April,Carlow,Used Imports,Non electric,34
2015,May,Carlow,Used Imports,Non electric,35
2015,June,Carlow,Used Imports,Non electric,40
2015,July,Carlow,Used Imports,Non electric,41
2015,August,Carlow,Used Imports,Non electric,32
2015,September,Carlow,Used Imports,Non electric,30
2015,October,Carlow,Used Imports,Non electric,36
2015,November,Carlow,Used Imports,Non electric,28
2015,December,Carlow,Used Imports,Non electric,18
2015,February,Carlow,New Irish Registrations,Electric,2
2015,January,Carlow,New Irish Registrations,Hybrid,3
2015,March,Carlow,New Irish Registrations,Hybrid,1
2015,April,Carlow,New Irish Registrations,Hybrid,1
2015,July,Carlow,New Irish Registrations,Hybrid,3
2015,August,Carlow,New Irish Registrations,Hybrid,1
2015,April,Carlow,Used Imports,Hybrid,2
2015,May,Carlow,Used Imports,Hybrid,1
2015,January,Dublin,New Irish Registrations,Non electric,"9,974"
2015,February,Dublin,New Irish Registrations,Non electric,"6,107"
2015,March,Dublin,New Irish Registrations,Non electric,"7,706"
2015,April,Dublin,New Irish Registrations,Non electric,"3,962"
2015,May,Dublin,New Irish Registrations,Non electric,"3,134"
2015,June,Dublin,New Irish Registrations,Non electric,654
2015,July,Dublin,New Irish Registrations,Non electric,"11,909"
2015,August,Dublin,New Irish Registrations,Non electric,"2,459"
2015,September,Dublin,New Irish Registrations,Non electric,"1,909"
2015,October,Dublin,New Irish Registrations,Non electric,"1,299"
2015,November,Dublin,New Irish Registrations,Non electric,489
2015,December,Dublin,New Irish Registrations,Non electric,147
2015,January,Dublin,New Imports,Non electric,9
2015,February,Dublin,New Imports,Non electric,4
2015,March,Dublin,New Imports,Non electric,6
2015,April,Dublin,New Imports,Non electric,4
2015,May,Dublin,New Imports,Non electric,9
2015,July,Dublin,New Imports,Non electric,3
2015,August,Dublin,New Imports,Non electric,3
2015,September,Dublin,New Imports,Non electric,4
2015,October,Dublin,New Imports,Non electric,1
2015,November,Dublin,New Imports,Non electric,1
2015,December,Dublin,New Imports,Non electric,1
2015,January,Dublin,Used Imports,Non electric,"1,168"
2015,February,Dublin,Used Imports,Non electric,"1,157"
2015,March,Dublin,Used Imports,Non electric,"1,122"
2015,April,Dublin,Used Imports,Non electric,985
2015,May,Dublin,Used Imports,Non electric,969
2015,June,Dublin,Used Imports,Non electric,"1,013"
2015,July,Dublin,Used Imports,Non electric,"1,097"
2015,August,Dublin,Used Imports,Non electric,956
2015,September,Dublin,Used Imports,Non electric,997
2015,October,Dublin,Used Imports,Non electric,"1,096"
2015,November,Dublin,Used Imports,Non electric,"1,032"
2015,December,Dublin,Used Imports,Non electric,816
2015,January,Dublin,New Irish Registrations,Electric,38
2015,February,Dublin,New Irish Registrations,Electric,17
2015,March,Dublin,New Irish Registrations,Electric,26
2015,April,Dublin,New Irish Registrations,Electric,13
2015,May,Dublin,New Irish Registrations,Electric,8
2015,June,Dublin,New Irish Registrations,Electric,2
2015,July,Dublin,New Irish Registrations,Electric,25
2015,August,Dublin,New Irish Registrations,Electric,14
2015,September,Dublin,New Irish Registrations,Electric,3
2015,October,Dublin,New Irish Registrations,Electric,1
2015,November,Dublin,New Irish Registrations,Electric,4
2015,February,Dublin,New Imports,Electric,2
2015,January,Dublin,Used Imports,Electric,2
2015,February,Dublin,Used Imports,Electric,3
2015,March,Dublin,Used Imports,Electric,2
2015,April,Dublin,Used Imports,Electric,5
2015,May,Dublin,Used Imports,Electric,2
2015,June,Dublin,Used Imports,Electric,3
2015,July,Dublin,Used Imports,Electric,4
2015,August,Dublin,Used Imports,Electric,4
2015,September,Dublin,Used Imports,Electric,2
2015,October,Dublin,Used Imports,Electric,5
2015,November,Dublin,Used Imports,Electric,3
2015,December,Dublin,Used Imports,Electric,1
2015,January,Dublin,New Irish Registrations,Hybrid,190
2015,February,Dublin,New Irish Registrations,Hybrid,75
2015,March,Dublin,New Irish Registrations,Hybrid,105
2015,April,Dublin,New Irish Registrations,Hybrid,62
2015,May,Dublin,New Irish Registrations,Hybrid,40
2015,June,Dublin,New Irish Registrations,Hybrid,17
2015,July,Dublin,New Irish Registrations,Hybrid,170
2015,August,Dublin,New Irish Registrations,Hybrid,63
2015,September,Dublin,New Irish Registrations,Hybrid,41
2015,October,Dublin,New Irish Registrations,Hybrid,24
2015,November,Dublin,New Irish Registrations,Hybrid,17
2015,December,Dublin,New Irish Registrations,Hybrid,4
2015,October,Dublin,New Imports,Hybrid,1
2015,January,Dublin,Used Imports,Hybrid,20
2015,February,Dublin,Used Imports,Hybrid,26
2015,March,Dublin,Used Imports,Hybrid,31
2015,April,Dublin,Used Imports,Hybrid,24
2015,May,Dublin,Used Imports,Hybrid,21
2015,June,Dublin,Used Imports,Hybrid,31
2015,July,Dublin,Used Imports,Hybrid,31
2015,August,Dublin,Used Imports,Hybrid,29
2015,September,Dublin,Used Imports,Hybrid,37
2015,October,Dublin,Used Imports,Hybrid,45
2015,November,Dublin,Used Imports,Hybrid,47
2015,December,Dublin,Used Imports,Hybrid,33
2015,January,Kildare,New Irish Registrations,Non electric,"1,318"
2015,February,Kildare,New Irish Registrations,Non electric,700
2015,March,Kildare,New Irish Registrations,Non electric,732
2015,April,Kildare,New Irish Registrations,Non electric,363
2015,May,Kildare,New Irish Registrations,Non electric,273
2015,June,Kildare,New Irish Registrations,Non electric,51
2015,July,Kildare,New Irish Registrations,Non electric,"1,012"
2015,August,Kildare,New Irish Registrations,Non electric,249
2015,September,Kildare,New Irish Registrations,Non electric,182
